id,neighbourhood_cleansed,room_type,property_type,accommodates,bedrooms,bathrooms,beds,amenities_count,price,availability_365,review_scores_rating,number_of_reviews,reviews_per_month,host_is_superhost,instant_bookable,high_price_listing
891359651084369630,ΠΕΤΡΑΛΩΝΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,43,79.0,345,4.95,37,1.37,1.0,1,0
913792025228121039,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,7,2.0,1.5,4.0,51,79.0,336,4.92,71,2.57,1.0,1,0
915780463533650904,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire condo,2,1.0,1.0,1.0,35,79.0,340,4.95,136,4.92,1.0,1,0
916676386511132038,ΠΕΤΡΑΛΩΝΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,40,79.0,345,4.92,12,0.45,1.0,1,0
918300858830439150,ΚΕΡΑΜΕΙΚΟΣ,Entire home/apt,Entire rental unit,12,3.0,2.0,8.0,33,79.0,167,4.15,20,0.76,0.0,1,0
918791751100415381,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,4,1.0,1.0,3.0,66,79.0,341,4.71,17,0.65,0.0,0,0
926560600982222132,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,5,2.0,1.0,3.0,46,79.0,143,5.0,24,0.99,1.0,0,0
934621848891780998,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire condo,3,1.0,1.0,1.0,37,79.0,260,5.0,1,0.23,0.0,1,0
973604338764208199,ΠΑΓΚΡΑΤΙ,Entire home/apt,Entire rental unit,6,3.0,3.0,3.0,29,79.0,216,4.66,94,3.87,1.0,1,0
988267133340678719,ΚΟΛΩΝΟΣ,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,22,79.0,358,4.83,6,0.3,0.0,1,0
995515411242532659,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire serviced apartment,5,2.0,1.0,3.0,48,79.0,4,4.0,6,0.25,0.0,1,0
1030459521454709178,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire condo,6,2.0,1.0,3.0,53,79.0,136,4.86,84,3.96,1.0,1,0
1033192395898221589,ΠΕΤΡΑΛΩΝΑ,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,28,79.0,339,4.83,6,0.32,1.0,1,0
1041842569863354962,ΑΜΠΕΛΟΚΗΠΟΙ,Private room,Private room in rental unit,2,1.0,1.0,1.0,19,79.0,347,5.0,5,0.28,0.0,1,0
1079007031188356240,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,Entire home/apt,Entire condo,4,2.0,2.0,3.0,57,79.0,275,5.0,16,0.9,1.0,0,0
1092240814518326581,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire condo,3,1.0,1.0,2.0,40,79.0,105,,0,,0.0,1,0
1103027588600717524,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire condo,6,2.0,2.0,3.0,43,79.0,331,4.79,42,2.35,1.0,1,0
1127417970136357723,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,4,1.0,1.0,0.0,51,79.0,333,4.88,67,3.76,1.0,0,0
1131235801642140898,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,28,79.0,361,4.87,70,3.98,1.0,1,0
1135231418862518832,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,17,79.0,58,4.5,2,0.13,,1,0
1148470723096469338,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,3,2.0,1.0,2.0,39,79.0,102,4.94,18,1.09,1.0,1,0
1152899974089780428,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,0.0,28,79.0,350,4.78,18,1.1,1.0,0,0
1162156987226388371,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,6,2.0,1.0,3.0,36,79.0,341,4.76,37,2.46,0.0,1,0
1172391050385106988,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,Entire home/apt,Entire condo,4,2.0,1.0,2.0,52,79.0,56,4.95,62,3.99,1.0,0,0
1173013050484742557,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,Entire rental unit,6,3.0,1.5,2.0,12,79.0,76,,0,,0.0,1,0
1176694092115744055,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,Entire home/apt,Entire serviced apartment,2,1.0,1.0,1.0,7,79.0,219,,0,,1.0,1,0
1177493409570699509,ΣΕΠΟΛΙΑ,Private room,Private room in bed and breakfast,2,1.0,1.0,2.0,5,79.0,362,,0,,0.0,1,0
1190532498422221084,ΓΟΥΒΑ,Entire home/apt,Entire rental unit,5,1.0,2.0,4.0,43,79.0,347,4.15,13,0.88,0.0,1,0
1192693985077768987,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Room in aparthotel,4,1.0,1.0,2.0,50,79.0,340,,0,,1.0,1,0
1205978466566089620,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,17,79.0,246,4.38,8,0.57,1.0,0,0
1207907688255765616,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,32,79.0,358,3.0,2,0.16,0.0,1,0
1210717706400784042,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,29,79.0,268,4.5,2,0.15,,1,0
1237467475627813330,ΚΕΡΑΜΕΙΚΟΣ,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,46,79.0,336,4.82,17,1.35,1.0,1,0
1263604715212113837,ΠΑΓΚΡΑΤΙ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,60,79.0,357,5.0,9,1.54,1.0,1,0
1273183587354452988,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,43,79.0,354,4.88,17,1.59,1.0,1,0
1274608243476929676,ΕΛΛΗΝΟΡΩΣΩΝ,Entire home/apt,Entire condo,4,2.0,1.0,2.0,46,79.0,332,5.0,5,0.46,1.0,1,0
1284745755143195151,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,22,79.0,339,4.4,5,0.49,1.0,1,0
1284759279660321208,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,21,79.0,335,4.5,4,0.4,1.0,1,0
1284765956546334634,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,23,79.0,339,4.67,3,0.29,1.0,1,0
1285305543621262361,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,21,79.0,335,5.0,2,0.22,1.0,1,0
1289702874204306226,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,5,2.0,2.0,3.0,42,79.0,157,4.92,26,2.91,1.0,1,0
1289730627258088096,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,5,2.0,1.0,2.0,33,79.0,361,4.67,3,0.51,0.0,1,0
1290335069949136598,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,22,79.0,341,4.67,15,1.5,,0,0
1296280958085186420,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire condo,4,1.0,2.0,2.0,51,79.0,320,5.0,61,5.98,1.0,1,0
1300058334059753402,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,42,79.0,323,5.0,14,1.63,1.0,1,0
1304973450553509601,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,22,79.0,338,5.0,3,2.73,1.0,1,0
1305160167434828233,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,4,0.0,1.0,2.0,8,79.0,326,,0,,0.0,1,0
1323101081987474221,ΚΟΛΩΝΑΚΙ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,27,79.0,324,,0,,0.0,1,0
1325261627920725683,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,Entire home/apt,Entire rental unit,6,2.0,2.0,3.0,19,79.0,300,1.0,1,0.26,0.0,1,0
1331310111711954504,ΒΟΤΑΝΙΚΟΣ,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,20,79.0,191,5.0,3,0.47,1.0,1,0
1332666243003312246,ΠΕΔΙΟ ΑΡΕΩΣ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,8,79.0,268,,0,,0.0,1,0
1360949598782276063,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire condo,4,1.0,1.0,2.0,49,79.0,358,4.79,19,3.03,1.0,1,0
1363623691735307692,ΑΚΡΟΠΟΛΗ,Entire home/apt,Entire rental unit,5,2.0,1.0,2.0,42,79.0,357,4.97,38,5.82,1.0,1,0
1364753360112483069,ΓΟΥΔΙ,Entire home/apt,Entire condo,4,1.0,1.0,2.0,42,79.0,360,,0,,1.0,0,0
1365345601075702435,ΑΜΠΕΛΟΚΗΠΟΙ,Entire home/apt,Entire condo,4,1.0,1.0,2.0,41,79.0,360,5.0,8,1.19,0.0,1,0
1377715987815302024,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,37,79.0,278,3.67,3,0.68,1.0,1,0
1379817851662279002,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,14,79.0,363,2.0,1,0.2,0.0,0,0
1395055262642445006,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,4,2.0,1.0,1.0,7,79.0,334,5.0,1,0.19,0.0,1,0
1395609789262123714,ΠΕΤΡΑΛΩΝΑ,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,43,79.0,275,5.0,5,1.46,1.0,1,0
1405745402185061254,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,32,79.0,348,5.0,1,1.0,1.0,1,0
1405801481621569551,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,38,79.0,339,,0,,1.0,1,0
1408878870969145480,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,38,79.0,156,4.8,20,4.8,1.0,1,0
1409478983756077073,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,Entire rental unit,6,2.0,1.5,3.0,19,79.0,358,4.57,7,2.12,0.0,1,0
1413644456433340443,ΠΑΓΚΡΑΤΙ,Entire home/apt,Entire condo,4,1.0,1.0,2.0,28,79.0,248,5.0,2,0.81,,1,0
1420907813329001099,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,6,79.0,302,4.83,12,2.93,0.0,1,0
1421755281169292420,ΣΤΑΔΙΟ,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,6,79.0,345,4.33,3,0.78,0.0,1,0
1423136167618263179,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,9,79.0,84,,0,,1.0,1,0
1429516359723086948,ΚΕΡΑΜΕΙΚΟΣ,Entire home/apt,Entire rental unit,6,2.0,1.0,3.0,32,79.0,357,5.0,2,0.63,0.0,1,0
1430361553000101447,ΚΥΨΕΛΗ,Entire home/apt,Entire rental unit,6,2.0,1.0,3.0,22,79.0,0,,0,,0.0,1,0
1437089331844491716,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,42,79.0,346,,0,,1.0,1,0
1437878442064382921,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,43,79.0,339,5.0,4,1.13,1.0,1,0
1440624443793787550,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,Entire rental unit,4,1.0,1.5,2.0,37,79.0,180,,0,,0.0,1,0
1440636382877228919,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,36,79.0,200,,0,,0.0,1,0
1454104055078665128,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,5,1.0,1.0,2.0,8,79.0,343,3.75,4,1.52,0.0,1,0
1460820573027902248,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,46,79.0,348,5.0,8,3.24,0.0,0,0
1476619357349591420,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,13,79.0,341,4.86,7,4.2,0.0,0,0
1482396931761766366,ΚΟΛΩΝΟΣ,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,41,79.0,258,5.0,2,2.0,0.0,1,0
1486883047278572989,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,42,79.0,355,4.5,4,3.75,1.0,1,0
1490521730657500490,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire home,4,2.0,2.0,2.0,44,79.0,321,4.75,4,4.0,1.0,1,0
1502121311817727730,ΚΟΛΩΝΑΚΙ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,41,79.0,179,5.0,1,1.0,0.0,1,0
1504283145467013825,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire condo,2,1.0,1.0,1.0,38,79.0,352,,0,,0.0,1,0
1510294230503979006,ΠΕΤΡΑΛΩΝΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,40,79.0,348,,0,,1.0,1,0
1511794992191304858,ΠΕΤΡΑΛΩΝΑ,Entire home/apt,Entire rental unit,3,0.0,1.0,2.0,8,79.0,137,,0,,0.0,1,0
3455329,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,Entire home/apt,Entire rental unit,4,2.0,1.0,3.0,18,78.0,352,4.53,30,0.24,0.0,1,0
10325584,ΣΤΑΔΙΟ,Entire home/apt,Entire condo,5,2.0,1.0,3.0,49,78.0,323,4.85,53,0.49,1.0,0,0
11857429,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,Entire condo,3,1.0,1.0,1.0,55,78.0,339,4.96,212,1.94,1.0,1,0
13064141,ΣΤΑΔΙΟ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,9,78.0,296,,0,,0.0,0,0
14132118,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,4,3.0,1.0,4.0,42,78.0,250,4.73,118,1.06,0.0,0,0
16755527,ΕΛΛΗΝΟΡΩΣΩΝ,Entire home/apt,Entire rental unit,5,2.0,1.5,1.0,28,78.0,39,4.97,70,0.68,0.0,1,0
18791961,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,8,3.0,2.0,3.0,31,78.0,68,4.8,372,3.67,1.0,1,0
21352124,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,5,2.0,1.5,3.0,29,78.0,20,4.78,86,0.9,0.0,0,0
27307475,ΘΗΣΕΙΟ,Entire home/apt,Entire rental unit,5,1.0,1.0,3.0,45,78.0,85,4.87,176,2.03,0.0,0,0
28357458,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire condo,4,1.0,1.0,2.0,36,78.0,136,4.18,11,0.18,0.0,1,0
29076655,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,33,78.0,164,4.86,57,0.71,1.0,0,0
30002781,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,52,78.0,136,4.94,217,2.7,1.0,0,0
33013896,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,50,78.0,326,4.79,116,1.46,1.0,1,0
33311665,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,25,78.0,267,4.3,54,0.69,0.0,1,0
33648861,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire condo,4,1.0,1.0,2.0,46,78.0,326,4.85,229,2.91,0.0,0,0
33802451,ΚΟΛΩΝΑΚΙ,Entire home/apt,Entire rental unit,2,1.0,1.5,1.0,22,78.0,210,4.91,108,1.37,1.0,0,0
34705853,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire rental unit,4,1.0,1.0,3.0,12,78.0,339,4.53,171,2.21,0.0,1,0
35863521,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,36,78.0,338,4.98,375,4.93,1.0,1,0
36014743,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,Entire home/apt,Entire rental unit,5,2.0,2.0,4.0,26,78.0,313,4.85,104,1.37,0.0,1,0
40609549,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,34,78.0,347,4.48,29,0.42,0.0,1,0
42640442,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire condo,3,0.0,1.0,2.0,33,78.0,251,4.76,499,7.36,0.0,1,0
44741204,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,Entire home/apt,Entire condo,5,2.0,1.5,3.0,27,78.0,214,4.94,98,2.85,1.0,0,0
45593177,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,Entire rental unit,5,2.0,1.0,4.0,39,78.0,340,4.87,249,4.14,,1,0
47862830,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire condo,3,2.0,1.0,2.0,48,78.0,357,5.0,18,0.35,0.0,0,0
48600124,ΠΑΓΚΡΑΤΙ,Entire home/apt,Entire condo,8,2.0,2.0,6.0,69,78.0,281,5.0,87,1.75,1.0,0,0
49577820,ΠΕΤΡΑΛΩΝΑ,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,19,78.0,268,4.66,67,1.3,0.0,1,0
49943739,ΙΛΙΣΙΑ,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,29,78.0,123,5.0,36,0.7,1.0,1,0
50040384,ΖΑΠΠΕΙΟ,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,51,78.0,348,4.91,250,4.83,,1,0
50256536,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,Entire condo,6,2.0,1.0,4.0,43,78.0,303,4.97,39,0.78,1.0,1,0
50978653,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,26,78.0,268,5.0,2,0.04,,0,0
51949631,ΚΥΨΕΛΗ,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,48,78.0,236,4.89,18,0.4,0.0,1,0
54001177,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,0.0,26,78.0,341,4.83,357,7.85,1.0,1,0
54001268,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,0.0,26,78.0,346,4.77,245,5.39,1.0,1,0
54005280,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,0.0,19,78.0,339,4.79,259,5.68,1.0,1,0
54053348,ΚΕΡΑΜΕΙΚΟΣ,Entire home/apt,Entire condo,8,2.0,1.0,4.0,32,78.0,331,4.64,80,1.79,0.0,1,0
54171242,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire condo,2,1.0,1.0,1.0,28,78.0,339,4.85,132,2.98,1.0,1,0
644787842574746181,ΠΑΓΚΡΑΤΙ,Entire home/apt,Entire rental unit,5,3.0,2.5,3.0,47,78.0,358,4.97,34,0.89,,1,0
670902665227942232,ΠΕΤΡΑΛΩΝΑ,Entire home/apt,Entire rental unit,4,2.0,1.0,3.0,42,78.0,307,4.88,34,0.88,1.0,1,0
681167955027715339,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,Entire condo,2,1.0,1.5,1.0,41,78.0,207,4.8,276,7.17,1.0,0,0
749771582654143050,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire condo,4,2.0,1.0,3.0,55,78.0,10,4.93,123,3.78,1.0,0,0
752097262161324064,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,3.0,41,78.0,331,4.64,11,0.32,0.0,1,0
753422012307720607,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,3.0,40,78.0,334,4.47,53,1.53,0.0,1,0
757741931903156924,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire condo,4,1.0,1.0,2.0,42,78.0,2,5.0,6,0.17,0.0,1,0
821785577034880663,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,34,78.0,110,4.78,131,4.15,0.0,1,0
830399935284879243,ΠΑΓΚΡΑΤΙ,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,41,78.0,360,4.0,3,0.11,,1,0
852262407495375507,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire rental unit,4,2.0,1.0,3.0,41,78.0,21,4.74,19,0.63,0.0,1,0
863479033489924085,ΚΟΛΩΝΟΣ,Entire home/apt,Entire condo,4,1.0,1.0,2.0,57,78.0,227,4.81,116,3.9,1.0,1,0
896901212614526805,ΣΕΠΟΛΙΑ,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,36,78.0,261,4.96,47,1.67,1.0,1,0
897623664489740800,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire condo,4,2.0,1.0,2.0,43,78.0,199,4.74,46,1.68,1.0,0,0
903596665454780306,ΑΝΩ ΠΑΤΗΣΙΑ,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,55,78.0,81,4.96,25,0.9,1.0,0,0
903698716765332303,ΠΕΔΙΟ ΑΡΕΩΣ,Entire home/apt,Entire condo,4,1.0,1.0,2.0,48,78.0,243,4.91,43,1.55,1.0,1,0
906265008635509796,ΑΝΩ ΚΥΨΕΛΗ,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,29,78.0,269,5.0,1,0.04,0.0,0,0
910657013338762950,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire condo,4,2.0,1.0,2.0,41,78.0,261,4.93,45,1.73,1.0,0,0
917214987337224985,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire rental unit,5,1.0,1.0,3.0,44,78.0,249,4.82,22,0.93,0.0,1,0
985418186879167494,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,Entire serviced apartment,2,1.0,1.0,1.0,40,78.0,254,4.85,54,3.06,1.0,0,0
994861222483041452,ΠΑΓΚΡΑΤΙ,Entire home/apt,Entire rental unit,5,2.0,1.0,2.0,41,78.0,269,,0,,0.0,0,0
1028009405683485708,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,Entire condo,2,1.0,1.0,1.0,30,78.0,344,4.5,2,0.18,0.0,1,0
1033228442679386171,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,Entire condo,6,2.0,1.5,4.0,41,78.0,346,4.74,43,2.03,0.0,1,0
1033780879289187615,ΠΑΓΚΡΑΤΙ,Entire home/apt,Entire rental unit,5,3.0,1.0,4.0,50,78.0,323,4.67,24,1.11,1.0,1,0
